Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,DL_B20,DL_B21,DL_B22,DL_B23,DL_B24,DL_B25,DL_B26,DL_B27,DL_B28,DL_B29,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19,UL_B20,UL_B21,UL_B22,UL_B23,UL_B24,UL_B25,UL_B26,UL_B27,UL_B28,UL_B29
Mon Sep 21 19:38:06 2026,1,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,172, 49, 173, 71, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 254, 160, 246, 56, 253, 53, 89, 59, 3, 2
Mon Sep 21 19:38:12 2026,2,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,172, 54, 174, 73, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 254, 160, 246, 57, 253, 53, 89, 61, 3, 0
Mon Sep 21 19:38:17 2026,3,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,176, 62, 174, 73, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 254, 160, 246, 58, 253, 53, 89, 68, 3, 0
Mon Sep 21 19:38:22 2026,4,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,172, 56, 173, 74, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 7, 1, 254, 160, 246, 58, 253, 53, 89, 71, 2, 255
Mon Sep 21 19:38:28 2026,5,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 54, 174, 73, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 1, 254, 160, 246, 57, 253, 53, 89, 76, 2, 253
Mon Sep 21 19:38:33 2026,6,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 58, 175, 74, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 1, 254, 160, 246, 56, 253, 53, 89, 78, 2, 253
Mon Sep 21 19:38:38 2026,7,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 58, 175, 74, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 1, 254, 160, 246, 54, 253, 53, 89, 82, 2, 253
Mon Sep 21 19:38:44 2026,8,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 59, 173, 75, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 1, 254, 160, 246, 53, 253, 53, 89, 85, 2, 253
Mon Sep 21 19:38:49 2026,9,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 59, 175, 75, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 1, 254, 160, 246, 51, 253, 53, 89, 87, 2, 253
Mon Sep 21 19:38:55 2026,10,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,176, 61, 175, 74, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 1, 254, 160, 246, 49, 253, 53, 89, 89, 2, 254
Mon Sep 21 19:39:00 2026,11,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 59, 176, 76, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 0, 1, 254, 160, 246, 47, 253, 53, 89, 91, 2, 254
Mon Sep 21 19:39:05 2026,12,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,172, 55, 175, 75, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 11, 1, 254, 160, 246, 45, 253, 53, 89, 94, 2, 254
Mon Sep 21 19:39:11 2026,13,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 60, 174, 76, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 0, 1, 254, 160, 246, 44, 253, 53, 89, 94, 2, 254
Mon Sep 21 19:39:16 2026,14,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 57, 174, 76, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 0, 1, 254, 160, 246, 44, 253, 53, 89, 95, 2, 254
Mon Sep 21 19:39:21 2026,15,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,172, 52, 176, 77, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 15, 0, 0, 0, 1, 254, 160, 246, 44, 253, 53, 89, 100, 2, 254
Mon Sep 21 19:39:27 2026,16,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,176, 59, 176, 77, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 16, 0, 0, 0, 1, 254, 160, 246, 46, 253, 53, 89, 103, 2, 253
Mon Sep 21 19:39:32 2026,17,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,176, 57, 177, 78, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 17, 0, 0, 0, 1, 254, 160, 246, 50, 253, 53, 89, 104, 2, 253
Mon Sep 21 19:39:38 2026,18,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 55, 174, 77, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 18, 0, 0, 0, 1, 254, 160, 246, 51, 253, 53, 89, 103, 2, 254
Mon Sep 21 19:39:43 2026,19,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,178, 57, 176, 76, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 19, 0, 0, 0, 1, 254, 160, 246, 51, 253, 53, 89, 103, 2, 255
Mon Sep 21 19:39:49 2026,20,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,178, 62, 176, 76, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 20, 0, 0, 0, 1, 254, 160, 246, 51, 253, 53, 89, 103, 3, 1
Mon Sep 21 19:39:54 2026,21,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 60, 175, 75, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 21, 0, 0, 0, 1, 254, 160, 246, 51, 253, 53, 89, 104, 3, 3
Mon Sep 21 19:39:59 2026,22,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,176, 59, 174, 76, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 22, 0, 0, 0, 1, 254, 160, 246, 52, 253, 53, 89, 106, 3, 5
Mon Sep 21 19:40:05 2026,23,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,172, 52, 176, 77, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 23, 0, 0, 0, 1, 254, 160, 246, 53, 253, 53, 89, 109, 3, 6
Mon Sep 21 19:40:10 2026,24,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,176, 55, 177, 78, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 24, 0, 0, 0, 1, 254, 160, 246, 53, 253, 53, 89, 109, 3, 7
Mon Sep 21 19:40:16 2026,25,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 54, 176, 77, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 25, 0, 0, 0, 1, 254, 160, 246, 54, 253, 53, 89, 109, 3, 8
Mon Sep 21 19:40:21 2026,26,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 59, 174, 77, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 26, 0, 0, 0, 1, 254, 160, 246, 54, 253, 53, 89, 109, 3, 9
Mon Sep 21 19:40:27 2026,27,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,174, 55, 176, 76, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 27, 0, 0, 0, 1, 254, 160, 246, 56, 253, 53, 89, 108, 3, 10
Mon Sep 21 19:40:32 2026,28,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,176, 60, 177, 78, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 0, 1, 254, 160, 246, 58, 253, 53, 89, 105, 3, 12
Mon Sep 21 19:40:37 2026,29,12, 1, 8, 2, 7, 208, 5, 4, 1, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,176, 61, 176, 77, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 29, 0, 0, 0, 1, 254, 160, 246, 60, 253, 53, 89, 101, 3, 14
